Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-24 12:34:00,12:34:00,CNR2303900695,Success,CID655347,Prime SUV,Chickpet,Sarjapur Road,35.0,145.0,,,No,,355,Cash,40,4.5,3.9,#NAME?
2024-07-26 18:36:00,18:36:00,CNR7089337616,Success,CID385173,Auto,Chickpet,Frazer Town,189.0,125.0,,,No,,205,Cash,10,5.0,3.7,#NAME?
2024-07-01 1:43:00,1:43:00,CNR7156159431,Success,CID658603,Prime Plus,Shantinagar,Marathahalli,266.0,85.0,,,No,,738,Cash,20,3.8,3.4,#NAME?
2024-07-08 23:57:00,23:57:00,CNR9155782240,Success,CID724071,Prime SUV,Banashankari,Devanahalli,63.0,45.0,,,No,,217,Cash,4,4.9,4.9,#NAME?
2024-07-25 3:08:00,3:08:00,CNR6247095121,Success,CID618304,Auto,HSR Layout,Mysore Road,119.0,50.0,,,No,,217,Cash,19,3.5,4.8,#NAME?
2024-07-01 2:09:00,2:09:00,CNR2779154048,Success,CID105206,Auto,Hennur,Hennur,133.0,145.0,,,No,,394,Cash,4,3.6,3.2,#NAME?
2024-07-09 5:03:00,5:03:00,CNR7865258416,Canceled by Driver,CID941565,Prime SUV,BTM Layout,Hosur Road,,,,More than permitted people in there,,,948,,0,,,#NAME?
2024-07-24 1:57:00,1:57:00,CNR7022469695,Success,CID353156,Mini,Ulsoor,Ramamurthy Nagar,147.0,100.0,,,No,,553,Cash,15,4.1,4.8,#NAME?
2024-07-04 11:42:00,11:42:00,CNR7814983210,Success,CID553003,Prime Sedan,Peenya,Ulsoor,91.0,70.0,,,No,,930,UPI,43,3.8,4.1,#NAME?
2024-07-23 2:45:00,2:45:00,CNR2502432692,Driver Not Found,CID798737,Mini,Mysore Road,Kengeri,,,,,,,753,,0,,,#NAME?
2024-07-09 1:01:00,1:01:00,CNR4297020438,Canceled by Customer,CID132154,eBike,Shivajinagar,Hebbal,,,Change of plans,,,,473,,0,,,#NAME?
2024-07-29 0:23:00,0:23:00,CNR2898581380,Driver Not Found,CID314861,Prime SUV,Majestic,Nagarbhavi,,,,,,,458,,0,,,#NAME?
2024-07-03 6:39:00,6:39:00,CNR5878457606,Success,CID992357,Auto,Bannerghatta Road,MG Road,231.0,35.0,,,No,,1164,UPI,18,4.8,3.7,#NAME?
2024-07-30 18:17:00,18:17:00,CNR9753708858,Success,CID349707,Prime Plus,Magadi Road,Hosur Road,112.0,140.0,,,Yes,Customer Demand,350,Cash,32,4.6,4.6,#NAME?
2024-07-23 17:55:00,17:55:00,CNR7981405163,Success,CID638844,Bike,Electronic City,Ramamurthy Nagar,294.0,65.0,,,No,,491,Cash,28,4.3,3.0,#NAME?
2024-07-20 20:05:00,20:05:00,CNR1459522677,Success,CID453698,Prime Sedan,KR Puram,Kadugodi,49.0,40.0,,,No,,376,Cash,36,4.5,3.4,#NAME?
2024-07-29 9:14:00,9:14:00,CNR7944506445,Success,CID409821,Auto,Nagarbhavi,Richmond Town,287.0,30.0,,,No,,393,Cash,15,4.8,3.2,#NAME?
2024-07-05 4:09:00,4:09:00,CNR3549347253,Driver Not Found,CID475934,eBike,Devanahalli,Hebbal,,,,,,,274,,0,,,#NAME?
2024-07-11 16:44:00,16:44:00,CNR8422419602,Success,CID831503,Prime SUV,Magadi Road,Sahakar Nagar,224.0,85.0,,,No,,433,Cash,9,4.9,4.1,#NAME?
2024-07-04 4:15:00,4:15:00,CNR5855634722,Success,CID189950,Prime Plus,Hebbal,Frazer Town,84.0,145.0,,,No,,192,Cash,21,4.0,4.0,#NAME?
2024-07-08 23:31:00,23:31:00,CNR8320043637,Success,CID540732,Prime Sedan,Banashankari,Marathahalli,84.0,65.0,,,No,,976,Cash,10,3.7,4.4,#NAME?
2024-07-09 8:13:00,8:13:00,CNR8034283783,Driver Not Found,CID310668,Prime Sedan,Koramangala,HSR Layout,,,,,,,329,,0,,,#NAME?
2024-07-25 16:49:00,16:49:00,CNR3256371921,Canceled by Customer,CID485504,Prime SUV,Bannerghatta Road,Indiranagar,,,Wrong Address,,,,272,,0,,,#NAME?
2024-07-19 20:38:00,20:38:00,CNR8022592314,Success,CID673757,Bike,Bannerghatta Road,Magadi Road,196.0,130.0,,,No,,340,Cash,49,4.7,4.1,#NAME?
2024-07-06 10:03:00,10:03:00,CNR1440283141,Canceled by Driver,CID472749,Prime Plus,Basavanagudi,Basavanagudi,,,,Customer related issue,,,564,,0,,,#NAME?
2024-07-24 17:32:00,17:32:00,CNR8786686268,Success,CID670567,Auto,Basavanagudi,Kadugodi,98.0,85.0,,,No,,745,UPI,12,4.3,4.4,#NAME?
2024-07-10 12:09:00,12:09:00,CNR7641018528,Success,CID317332,Bike,JP Nagar,RT Nagar,217.0,55.0,,,No,,381,UPI,29,4.9,3.5,#NAME?
2024-07-07 9:06:00,9:06:00,CNR6470195463,Canceled by Customer,CID428166,Prime Plus,Vijayanagar,Tumkur Road,,,Wrong Address,,,,413,,0,,,#NAME?
2024-07-04 13:49:00,13:49:00,CNR7917159192,Success,CID250046,Mini,JP Nagar,Hebbal,301.0,110.0,,,No,,730,Cash,22,3.8,4.6,#NAME?
2024-07-25 2:07:00,2:07:00,CNR9509424303,Success,CID796778,Prime Plus,Majestic,MG Road,175.0,55.0,,,No,,295,Credit Card,14,3.5,3.7,#NAME?
2024-07-15 5:57:00,5:57:00,CNR8287954331,Success,CID598194,eBike,Varthur,Yeshwanthpur,252.0,75.0,,,No,,108,UPI,43,4.1,3.9,#NAME?
2024-07-27 9:42:00,9:42:00,CNR1456183116,Canceled by Customer,CID426820,eBike,Mysore Road,Shivajinagar,,,Driver asked to cancel,,,,459,,0,,,#NAME?
2024-07-02 10:00:00,10:00:00,CNR3291976622,Success,CID399949,Mini,Whitefield,Jayanagar,112.0,115.0,,,No,,254,UPI,44,3.1,4.5,#NAME?
2024-07-19 16:26:00,16:26:00,CNR8127313439,Canceled by Driver,CID356015,Prime SUV,JP Nagar,Bannerghatta Road,,,,Customer was coughing/sick,,,494,,0,,,#NAME?
2024-07-09 20:47:00,20:47:00,CNR1411493057,Success,CID985828,Mini,Malleshwaram,Hennur,147.0,75.0,,,No,,118,Cash,14,4.2,4.4,#NAME?
2024-07-01 9:47:00,9:47:00,CNR4906896933,Canceled by Customer,CID564638,eBike,Peenya,Koramangala,,,Change of plans,,,,361,,0,,,#NAME?
2024-07-28 16:25:00,16:25:00,CNR9098900102,Success,CID234084,eBike,Shivajinagar,Kadugodi,273.0,80.0,,,No,,202,Credit Card,5,3.3,4.6,#NAME?
2024-07-20 6:38:00,6:38:00,CNR8778214565,Canceled by Driver,CID174110,eBike,Marathahalli,Magadi Road,,,,Personal & Car related issue,,,2642,,0,,,#NAME?
2024-07-20 1:50:00,1:50:00,CNR9013284015,Success,CID296147,Prime Sedan,Tumkur Road,Kengeri,203.0,65.0,,,No,,498,UPI,3,4.6,4.4,#NAME?
2024-07-08 21:43:00,21:43:00,CNR1899513439,Canceled by Customer,CID151544,Prime SUV,Whitefield,Langford Town,,,Change of plans,,,,240,,0,,,#NAME?
2024-07-11 11:22:00,11:22:00,CNR3457246461,Success,CID293784,Mini,Frazer Town,Hebbal,161.0,95.0,,,No,,399,Cash,22,4.2,3.1,#NAME?
2024-07-02 23:35:00,23:35:00,CNR3328257189,Canceled by Driver,CID980629,Bike,Jayanagar,Bellandur,,,,Customer was coughing/sick,,,303,,0,,,#NAME?
2024-07-15 8:55:00,8:55:00,CNR9514979628,Success,CID620964,Bike,Varthur,Ramamurthy Nagar,91.0,40.0,,,No,,261,UPI,30,4.8,4.9,#NAME?
2024-07-30 0:47:00,0:47:00,CNR6683059009,Success,CID704893,Prime Sedan,BTM Layout,JP Nagar,70.0,65.0,,,No,,340,Debit Card,23,4.9,3.2,#NAME?
2024-07-24 3:13:00,3:13:00,CNR6521243972,Canceled by Customer,CID401934,Mini,Ramamurthy Nagar,Sahakar Nagar,,,Driver is not moving towards pickup location,,,,662,,0,,,#NAME?
2024-07-28 5:43:00,5:43:00,CNR5249945945,Success,CID945925,Prime Plus,Hulimavu,Whitefield,245.0,140.0,,,No,,569,Cash,44,4.5,4.0,#NAME?
2024-07-28 21:53:00,21:53:00,CNR4959722358,Canceled by Driver,CID336152,eBike,Sarjapur Road,HSR Layout,,,,Customer was coughing/sick,,,185,,0,,,#NAME?
2024-07-02 6:13:00,6:13:00,CNR7004499391,Canceled by Customer,CID545922,Prime SUV,KR Puram,Kengeri,,,Change of plans,,,,322,,0,,,#NAME?
2024-07-22 0:44:00,0:44:00,CNR6185886977,Canceled by Driver,CID683200,Prime Sedan,JP Nagar,Bellandur,,,,Customer was coughing/sick,,,279,,0,,,#NAME?
2024-07-08 9:53:00,9:53:00,CNR6190557479,Success,CID586065,eBike,Kadugodi,Langford Town,294.0,100.0,,,No,,468,Cash,36,3.1,3.7,#NAME?
2024-07-26 0:47:00,0:47:00,CNR3718911387,Success,CID683457,Auto,Hebbal,Hebbal,35.0,135.0,,,No,,436,UPI,17,3.5,3.6,#NAME?
2024-07-22 21:42:00,21:42:00,CNR5475627471,Success,CID330754,Bike,JP Nagar,MG Road,252.0,140.0,,,No,,121,Cash,14,3.6,3.1,#NAME?
2024-07-09 14:04:00,14:04:00,CNR6300023142,Canceled by Driver,CID693495,Auto,Richmond Town,Nagarbhavi,,,,Customer related issue,,,1265,,0,,,#NAME?
2024-07-02 22:18:00,22:18:00,CNR8793757122,Canceled by Driver,CID328176,Auto,Yelahanka,Malleshwaram,,,,Customer was coughing/sick,,,409,,0,,,#NAME?
2024-07-02 2:16:00,2:16:00,CNR1931024373,Success,CID137186,Mini,Peenya,Rajarajeshwari Nagar,252.0,55.0,,,Yes,Vehicle Breakdown,303,UPI,34,5.0,4.8,#NAME?
2024-07-15 16:53:00,16:53:00,CNR3737438536,Canceled by Driver,CID363541,Prime Sedan,MG Road,Ulsoor,,,,Personal & Car related issue,,,339,,0,,,#NAME?
2024-07-07 4:23:00,4:23:00,CNR5549987779,Driver Not Found,CID638096,Prime Plus,Yeshwanthpur,Rajajinagar,,,,,,,119,,0,,,#NAME?
2024-07-18 7:31:00,7:31:00,CNR4166236620,Canceled by Customer,CID174499,Prime SUV,Frazer Town,Devanahalli,,,Driver asked to cancel,,,,218,,0,,,#NAME?
2024-07-13 3:18:00,3:18:00,CNR5842450029,Success,CID759414,Auto,Devanahalli,Vijayanagar,287.0,25.0,,,No,,429,Cash,15,3.8,4.8,#NAME?
2024-07-15 13:43:00,13:43:00,CNR3086279264,Success,CID209368,Prime SUV,Koramangala,Malleshwaram,112.0,130.0,,,No,,158,UPI,24,3.9,4.9,#NAME?
2024-07-11 7:00:00,7:00:00,CNR3092150984,Driver Not Found,CID437545,Prime SUV,BTM Layout,Nagarbhavi,,,,,,,486,,0,,,#NAME?
2024-07-15 8:05:00,8:05:00,CNR5785794868,Success,CID982838,Prime Sedan,Majestic,Nagarbhavi,294.0,65.0,,,No,,196,UPI,44,4.7,3.3,#NAME?
2024-07-07 14:17:00,14:17:00,CNR3092594393,Success,CID747844,Bike,Electronic City,Kadugodi,301.0,50.0,,,No,,532,UPI,1,4.5,3.0,#NAME?
2024-07-11 22:45:00,22:45:00,CNR8736294385,Success,CID454270,eBike,MG Road,Marathahalli,203.0,115.0,,,No,,499,UPI,5,3.6,3.4,#NAME?
2024-07-06 19:13:00,19:13:00,CNR8157928979,Canceled by Driver,CID710399,Prime Sedan,Majestic,KR Puram,,,,Personal & Car related issue,,,642,,0,,,#NAME?
2024-07-19 9:32:00,9:32:00,CNR3416620657,Success,CID686038,Prime Sedan,RT Nagar,Banashankari,238.0,40.0,,,No,,1946,UPI,44,4.1,3.9,#NAME?
2024-07-12 11:36:00,11:36:00,CNR3514157582,Success,CID792649,Prime Plus,Yeshwanthpur,HSR Layout,56.0,100.0,,,No,,435,Cash,47,4.0,4.8,#NAME?
2024-07-18 1:22:00,1:22:00,CNR5353677897,Canceled by Customer,CID319563,Mini,Rajarajeshwari Nagar,Whitefield,,,AC is Not working,,,,463,,0,,,#NAME?
2024-07-07 16:12:00,16:12:00,CNR7038990440,Success,CID472797,Prime Plus,KR Puram,BTM Layout,252.0,75.0,,,No,,100,Cash,21,3.0,3.3,#NAME?
2024-07-18 22:21:00,22:21:00,CNR7110634082,Success,CID658725,Bike,Basavanagudi,Rajarajeshwari Nagar,168.0,50.0,,,No,,218,UPI,21,4.1,3.2,#NAME?
2024-07-03 15:29:00,15:29:00,CNR8893814860,Success,CID912017,Mini,Peenya,Kammanahalli,98.0,25.0,,,No,,351,Cash,48,4.0,3.6,#NAME?
2024-07-26 11:52:00,11:52:00,CNR7540240070,Canceled by Driver,CID324487,Mini,JP Nagar,Sarjapur Road,,,,Customer related issue,,,452,,0,,,#NAME?
2024-07-30 13:26:00,13:26:00,CNR5370106193,Canceled by Driver,CID475279,Prime Plus,Mysore Road,Jayanagar,,,,Customer related issue,,,695,,0,,,#NAME?
2024-07-09 8:41:00,8:41:00,CNR2246347681,Success,CID750030,Bike,Rajarajeshwari Nagar,Langford Town,196.0,25.0,,,No,,940,UPI,34,3.6,4.5,#NAME?
2024-07-22 22:22:00,22:22:00,CNR3450602497,Success,CID817999,Auto,Mysore Road,Devanahalli,49.0,145.0,,,No,,2129,Credit Card,14,4.5,4.9,#NAME?
2024-07-02 6:24:00,6:24:00,CNR5609417423,Canceled by Customer,CID637563,Mini,Yeshwanthpur,Richmond Town,,,Driver is not moving towards pickup location,,,,405,,0,,,#NAME?
2024-07-12 16:57:00,16:57:00,CNR4615608754,Success,CID799545,eBike,Sahakar Nagar,Shivajinagar,280.0,75.0,,,No,,382,Credit Card,36,4.1,3.8,#NAME?
2024-07-21 17:31:00,17:31:00,CNR6445080363,Canceled by Driver,CID184041,eBike,Hennur,Kammanahalli,,,,Personal & Car related issue,,,279,,0,,,#NAME?
2024-07-28 3:29:00,3:29:00,CNR4002530518,Success,CID919961,Prime SUV,Kadugodi,Bannerghatta Road,147.0,110.0,,,No,,104,Cash,1,3.3,3.5,#NAME?
2024-07-10 10:31:00,10:31:00,CNR9986843921,Canceled by Customer,CID961653,Prime Plus,Cox Town,Chamarajpet,,,Driver asked to cancel,,,,136,,0,,,#NAME?
2024-07-12 4:36:00,4:36:00,CNR2753338754,Success,CID889387,eBike,Padmanabhanagar,Bannerghatta Road,238.0,140.0,,,No,,239,Credit Card,48,4.9,3.2,#NAME?
2024-07-07 7:38:00,7:38:00,CNR5528674251,Canceled by Driver,CID993108,Prime SUV,Bellandur,Ramamurthy Nagar,,,,Personal & Car related issue,,,244,,0,,,#NAME?
2024-07-16 17:01:00,17:01:00,CNR7958289091,Canceled by Driver,CID261185,Prime Sedan,Richmond Town,Vijayanagar,,,,Personal & Car related issue,,,225,,0,,,#NAME?
2024-07-01 8:47:00,8:47:00,CNR1663305836,Driver Not Found,CID851834,eBike,Padmanabhanagar,Hennur,,,,,,,744,,0,,,#NAME?
2024-07-18 10:36:00,10:36:00,CNR8719325633,Success,CID208400,Auto,Sahakar Nagar,Mysore Road,238.0,45.0,,,No,,843,UPI,9,4.6,3.9,#NAME?
2024-07-17 9:38:00,9:38:00,CNR1685989752,Success,CID472423,eBike,Yelahanka,Hebbal,168.0,120.0,,,No,,168,Cash,9,4.9,3.2,#NAME?
2024-07-05 13:09:00,13:09:00,CNR5480403089,Success,CID380453,Prime Plus,Yeshwanthpur,Richmond Town,217.0,80.0,,,No,,363,UPI,26,4.3,5.0,#NAME?
2024-07-24 18:52:00,18:52:00,CNR5137043296,Success,CID343254,Mini,Varthur,Hennur,280.0,105.0,,,No,,314,Debit Card,9,3.1,4.2,#NAME?
2024-07-19 1:21:00,1:21:00,CNR9477095299,Success,CID607468,Mini,Kengeri,RT Nagar,84.0,65.0,,,No,,247,Cash,3,4.4,5.0,#NAME?
2024-07-12 10:18:00,10:18:00,CNR8883541278,Driver Not Found,CID465773,Mini,Sarjapur Road,Chamarajpet,,,,,,,470,,0,,,#NAME?
2024-07-02 0:42:00,0:42:00,CNR3965859566,Success,CID107940,eBike,Shivajinagar,Electronic City,126.0,55.0,,,No,,260,Cash,38,4.7,4.7,#NAME?
2024-07-18 18:23:00,18:23:00,CNR7673066991,Success,CID762232,Prime Sedan,Yeshwanthpur,Ulsoor,238.0,70.0,,,No,,407,Cash,27,4.1,4.9,#NAME?
2024-07-16 12:49:00,12:49:00,CNR2845789701,Driver Not Found,CID482350,eBike,Shantinagar,Rajajinagar,,,,,,,369,,0,,,#NAME?
2024-07-02 15:42:00,15:42:00,CNR6169207766,Driver Not Found,CID724881,Prime Plus,Hebbal,Koramangala,,,,,,,420,,0,,,#NAME?
2024-07-23 5:03:00,5:03:00,CNR8516409614,Success,CID290081,Prime SUV,Frazer Town,Ramamurthy Nagar,77.0,30.0,,,No,,2877,Cash,26,4.9,4.5,#NAME?
2024-07-06 14:04:00,14:04:00,CNR8744346612,Success,CID570707,Prime SUV,Varthur,Ramamurthy Nagar,147.0,85.0,,,No,,955,Cash,3,3.4,3.9,#NAME?
2024-07-26 15:08:00,15:08:00,CNR5284344363,Success,CID862337,Prime Plus,Frazer Town,Electronic City,147.0,135.0,,,No,,428,UPI,34,4.1,3.9,#NAME?
2024-07-17 19:26:00,19:26:00,CNR8291672496,Canceled by Driver,CID563369,Prime Plus,Koramangala,KR Puram,,,,Customer related issue,,,874,,0,,,#NAME?
2024-07-21 2:54:00,2:54:00,CNR2485427128,Canceled by Driver,CID574875,Prime SUV,Koramangala,Hennur,,,,Customer related issue,,,382,,0,,,#NAME?
2024-07-24 13:28:00,13:28:00,CNR1362571268,Success,CID227559,Bike,Rajajinagar,Tumkur Road,140.0,90.0,,,No,,657,UPI,26,4.8,3.8,#NAME?
2024-07-18 16:08:00,16:08:00,CNR2686926257,Success,CID617268,Auto,Bannerghatta Road,Yelahanka,91.0,130.0,,,No,,207,Cash,6,4.0,3.9,#NAME?
2024-07-19 8:23:00,8:23:00,CNR9625639272,Success,CID998960,Auto,Hosur Road,Kammanahalli,168.0,125.0,,,No,,945,Cash,2,3.4,3.4,#NAME?
2024-07-11 4:59:00,4:59:00,CNR9498672052,Success,CID351529,Prime SUV,Yeshwanthpur,Koramangala,196.0,35.0,,,No,,264,Credit Card,20,3.7,3.3,#NAME?
2024-07-22 13:02:00,13:02:00,CNR2485766659,Success,CID509717,eBike,Sarjapur Road,Bellandur,245.0,30.0,,,No,,115,UPI,22,4.0,5.0,#NAME?
2024-07-13 22:00:00,22:00:00,CNR4395882254,Success,CID135529,Auto,Ramamurthy Nagar,Jayanagar,217.0,145.0,,,No,,281,Cash,2,4.8,4.7,#NAME?
2024-07-01 3:18:00,3:18:00,CNR8811507785,Driver Not Found,CID207074,Auto,Basavanagudi,Whitefield,,,,,,,1881,,0,,,#NAME?
2024-07-22 16:38:00,16:38:00,CNR2904644602,Success,CID125869,eBike,Indiranagar,Varthur,231.0,110.0,,,No,,422,Cash,26,4.6,4.8,#NAME?
2024-07-21 5:59:00,5:59:00,CNR5382510753,Success,CID604279,Prime SUV,Chickpet,Bannerghatta Road,266.0,130.0,,,No,,869,UPI,14,4.2,3.4,#NAME?
2024-07-28 9:52:00,9:52:00,CNR9176065097,Success,CID178820,Prime Plus,Nagarbhavi,Magadi Road,203.0,115.0,,,No,,353,Cash,22,4.6,4.0,#NAME?
2024-07-07 10:25:00,10:25:00,CNR3762140934,Success,CID110216,Mini,Chickpet,Chamarajpet,84.0,90.0,,,No,,238,UPI,8,4.7,4.0,#NAME?
2024-07-21 21:29:00,21:29:00,CNR5698781178,Success,CID142841,Prime Plus,JP Nagar,Devanahalli,224.0,25.0,,,No,,456,Cash,20,3.0,4.4,#NAME?
2024-07-28 19:16:00,19:16:00,CNR7455139064,Success,CID199283,Prime SUV,Yeshwanthpur,Whitefield,98.0,65.0,,,No,,331,Cash,2,4.8,4.3,#NAME?
2024-07-27 15:00:00,15:00:00,CNR1524307839,Success,CID126888,Auto,Indiranagar,Malleshwaram,42.0,85.0,,,No,,218,Cash,4,4.6,4.2,#NAME?
2024-07-21 12:37:00,12:37:00,CNR5656596719,Canceled by Driver,CID533857,eBike,Kammanahalli,Indiranagar,,,,Customer was coughing/sick,,,332,,0,,,#NAME?
2024-07-18 8:05:00,8:05:00,CNR2421723113,Success,CID437155,Prime Sedan,Indiranagar,Chamarajpet,140.0,50.0,,,Yes,Customer Demand,404,Cash,38,4.7,3.8,#NAME?
2024-07-27 19:04:00,19:04:00,CNR5163916188,Success,CID189965,Bike,Shantinagar,Padmanabhanagar,147.0,120.0,,,No,,291,Cash,24,3.5,3.5,#NAME?
2024-07-29 20:36:00,20:36:00,CNR6284791372,Success,CID660973,Mini,Sahakar Nagar,Chamarajpet,35.0,100.0,,,No,,1367,Cash,46,3.4,3.5,#NAME?
2024-07-17 3:22:00,3:22:00,CNR7916590115,Success,CID600799,Bike,Majestic,Koramangala,126.0,95.0,,,No,,318,Cash,31,4.9,4.0,#NAME?
2024-07-17 11:12:00,11:12:00,CNR5757332160,Success,CID845362,Prime Sedan,Shivajinagar,MG Road,196.0,80.0,,,No,,269,UPI,21,4.3,3.4,#NAME?
2024-07-27 5:54:00,5:54:00,CNR3590679564,Success,CID996368,Auto,Devanahalli,Kadugodi,154.0,135.0,,,No,,213,Cash,16,4.2,3.8,#NAME?
2024-07-29 20:21:00,20:21:00,CNR9055951164,Success,CID852045,Prime SUV,Bellandur,Mysore Road,98.0,50.0,,,No,,389,Cash,11,3.2,3.5,#NAME?
2024-07-28 15:08:00,15:08:00,CNR5314914495,Success,CID266013,Bike,Bellandur,Chickpet,238.0,25.0,,,No,,369,Cash,21,3.1,3.4,#NAME?
2024-07-10 0:36:00,0:36:00,CNR4001295021,Success,CID292207,Auto,Tumkur Road,Whitefield,287.0,110.0,,,No,,301,UPI,15,3.1,3.2,#NAME?
2024-07-20 4:47:00,4:47:00,CNR5992604716,Success,CID241802,Prime Plus,Shivajinagar,BTM Layout,266.0,125.0,,,No,,409,Cash,49,3.5,3.7,#NAME?
2024-07-03 7:38:00,7:38:00,CNR7326154593,Success,CID561286,Prime SUV,Frazer Town,Marathahalli,126.0,125.0,,,Yes,Customer Demand,425,Cash,40,4.6,3.4,#NAME?
2024-07-15 14:18:00,14:18:00,CNR2055030564,Success,CID128491,Prime Plus,Cox Town,Kadugodi,119.0,135.0,,,No,,555,UPI,34,4.0,4.5,#NAME?
2024-07-25 2:38:00,2:38:00,CNR2169559650,Success,CID534933,Auto,Jayanagar,Cox Town,210.0,100.0,,,Yes,Customer Demand,760,UPI,18,4.9,4.5,#NAME?
2024-07-26 4:53:00,4:53:00,CNR5850143777,Success,CID952434,Bike,MG Road,Hosur Road,161.0,40.0,,,No,,355,Cash,10,4.1,3.1,#NAME?
2024-07-17 16:52:00,16:52:00,CNR4454899928,Canceled by Customer,CID972325,Prime SUV,Majestic,Hennur,,,AC is Not working,,,,289,,0,,,#NAME?
2024-07-22 4:25:00,4:25:00,CNR6044469190,Success,CID722812,Prime Plus,Sarjapur Road,Hebbal,231.0,45.0,,,No,,117,Credit Card,6,3.4,3.8,#NAME?
2024-07-22 21:34:00,21:34:00,CNR8941244774,Success,CID348458,eBike,Sahakar Nagar,Bannerghatta Road,77.0,70.0,,,No,,316,Cash,38,5.0,4.0,#NAME?
2024-07-05 1:13:00,1:13:00,CNR1810463571,Canceled by Customer,CID714413,Prime Sedan,Kammanahalli,Chamarajpet,,,Change of plans,,,,618,,0,,,#NAME?
2024-07-16 6:00:00,6:00:00,CNR9534222650,Canceled by Customer,CID575016,Auto,Richmond Town,Electronic City,,,Driver is not moving towards pickup location,,,,452,,0,,,#NAME?
2024-07-05 2:30:00,2:30:00,CNR2221577375,Canceled by Driver,CID730849,Mini,Tumkur Road,MG Road,,,,More than permitted people in there,,,820,,0,,,#NAME?
2024-07-20 15:22:00,15:22:00,CNR5620738445,Success,CID516470,Prime SUV,Devanahalli,Hebbal,105.0,130.0,,,No,,185,Cash,32,4.5,3.1,#NAME?
2024-07-27 6:16:00,6:16:00,CNR9669878708,Canceled by Driver,CID332006,Mini,Marathahalli,Rajajinagar,,,,Customer related issue,,,356,,0,,,#NAME?
2024-07-13 15:45:00,15:45:00,CNR7540714108,Canceled by Driver,CID569164,Auto,Padmanabhanagar,BTM Layout,,,,Customer related issue,,,371,,0,,,#NAME?
2024-07-06 16:11:00,16:11:00,CNR4287925213,Success,CID744782,Auto,Basavanagudi,Sarjapur Road,287.0,80.0,,,No,,839,UPI,18,4.3,3.9,#NAME?
2024-07-19 1:51:00,1:51:00,CNR7888329042,Canceled by Driver,CID204209,Mini,Tumkur Road,Yeshwanthpur,,,,Customer was coughing/sick,,,323,,0,,,#NAME?
2024-07-05 15:13:00,15:13:00,CNR6806487234,Success,CID673121,Prime SUV,Ulsoor,Chamarajpet,112.0,55.0,,,No,,430,UPI,29,4.3,4.9,#NAME?
2024-07-19 6:47:00,6:47:00,CNR7216115435,Canceled by Customer,CID457323,Prime SUV,Hebbal,Ulsoor,,,Driver is not moving towards pickup location,,,,2349,,0,,,#NAME?
2024-07-09 15:52:00,15:52:00,CNR9915944696,Canceled by Customer,CID790149,Prime Plus,Jayanagar,Bannerghatta Road,,,AC is Not working,,,,357,,0,,,#NAME?
2024-07-19 15:19:00,15:19:00,CNR7223501449,Success,CID318107,eBike,Padmanabhanagar,Bellandur,35.0,75.0,,,No,,457,Cash,44,3.2,4.0,#NAME?
2024-07-30 4:23:00,4:23:00,CNR4406470427,Success,CID501485,eBike,Banashankari,KR Puram,168.0,60.0,,,No,,647,Cash,28,3.9,4.8,#NAME?
2024-07-13 22:47:00,22:47:00,CNR9038889596,Success,CID757382,Prime SUV,Chamarajpet,Bannerghatta Road,133.0,110.0,,,No,,327,Cash,36,3.6,3.7,#NAME?
2024-07-24 9:24:00,9:24:00,CNR9013209895,Canceled by Driver,CID678137,Auto,Ulsoor,Rajajinagar,,,,Personal & Car related issue,,,396,,0,,,#NAME?
2024-07-03 3:30:00,3:30:00,CNR4352340785,Success,CID382237,Bike,Marathahalli,HSR Layout,105.0,80.0,,,Yes,Customer Demand,919,Cash,29,4.3,3.7,#NAME?
2024-07-05 1:02:00,1:02:00,CNR1137203739,Success,CID441285,eBike,BTM Layout,Kammanahalli,42.0,25.0,,,No,,426,UPI,8,3.7,4.7,#NAME?
2024-07-05 17:32:00,17:32:00,CNR6996941124,Success,CID814961,Prime Plus,Sahakar Nagar,Bannerghatta Road,105.0,50.0,,,No,,383,UPI,10,4.0,3.9,#NAME?
2024-07-23 0:27:00,0:27:00,CNR9048025511,Success,CID940913,Prime SUV,Hulimavu,Padmanabhanagar,280.0,95.0,,,No,,661,Cash,14,4.6,3.2,#NAME?
2024-07-27 7:06:00,7:06:00,CNR6292190320,Success,CID946836,Auto,MG Road,Hebbal,308.0,80.0,,,No,,284,UPI,9,3.5,3.5,#NAME?
2024-07-25 20:54:00,20:54:00,CNR2413380100,Canceled by Customer,CID276980,Prime Plus,Varthur,RT Nagar,,,Driver asked to cancel,,,,619,,0,,,#NAME?
2024-07-05 18:43:00,18:43:00,CNR3283888314,Driver Not Found,CID836582,Prime Sedan,Jayanagar,Electronic City,,,,,,,184,,0,,,#NAME?
2024-07-20 23:41:00,23:41:00,CNR4870759138,Success,CID612448,Auto,BTM Layout,Sarjapur Road,63.0,100.0,,,No,,604,Cash,16,4.8,3.6,#NAME?
